'Elapsed time','EEG Fp1'
15.434,-0.070
15.436,-0.311
15.438,-0.579
15.440,-0.845
15.442,-1.085
15.444,-1.273
15.446,-1.370
15.448,-1.314
15.450,-1.032
15.452,-0.443
15.454,0.501
15.456,1.782
15.458,3.300
15.460,4.873
15.462,6.262
15.464,7.219
15.466,7.549
15.468,7.145
15.470,6.008
15.472,4.251
15.474,2.069
15.476,-0.293
15.478,-2.582
15.480,-4.568
15.482,-6.080
15.484,-7.024
15.486,-7.389
15.488,-7.254
15.490,-6.763
15.492,-6.091
15.494,-5.421
15.496,-4.897
15.498,-4.613
15.500,-4.605
15.502,-4.860
15.504,-5.335
15.506,-5.978
15.508,-6.740
15.510,-7.579
15.512,-8.460
15.514,-9.329
15.516,-10.114
15.518,-10.699
15.520,-10.934
15.522,-10.645
15.524,-9.688
15.526,-7.981
15.528,-5.554
15.530,-2.560
15.532,0.729
15.534,3.989
15.536,6.911
15.538,9.265
15.540,10.949
15.542,11.996
15.544,12.538
15.546,12.758
15.548,12.844
15.550,12.938
15.552,13.130
15.554,13.433
15.556,13.800
15.558,14.119
15.560,14.230
15.562,13.954
15.564,13.114
15.566,11.592
15.568,9.372
15.570,6.557
15.572,3.364
15.574,0.088
15.576,-2.967
15.578,-5.546
15.580,-7.490
15.582,-8.755
15.584,-9.386
15.586,-9.485
15.588,-9.168
15.590,-8.541
15.592,-7.689
15.594,-6.683
15.596,-5.589
15.598,-4.464
15.600,-3.359
15.602,-2.290
15.604,-1.236
15.606,-0.137
15.608,1.081
15.610,2.483
15.612,4.085
15.614,5.849
15.616,7.681
15.618,9.453
15.620,11.040
15.622,12.350
15.624,13.334
15.626,13.989
15.628,14.353
15.630,14.468
15.632,14.372
15.634,14.095
15.636,13.645
15.638,13.037
15.640,12.288
15.642,11.428
15.644,10.503
15.646,9.551
15.648,8.595
15.650,7.638
15.652,6.672
15.654,5.675
15.656,4.646
15.658,3.614
15.660,2.632
15.662,1.770
15.664,1.094
15.666,0.636
15.668,0.389
15.670,0.297
15.672,0.276
15.674,0.228
15.676,0.061
15.678,-0.309
15.680,-0.947
15.682,-1.904
15.684,-3.212
15.686,-4.858
15.688,-6.777
15.690,-8.823
15.692,-10.780
15.694,-12.374
15.696,-13.329
15.698,-13.425
15.700,-12.557
15.702,-10.776
15.704,-8.279
15.706,-5.386
15.708,-2.456
15.710,0.175
15.712,2.265
15.714,3.699
15.716,4.491
15.718,4.750
15.720,4.629
15.722,4.287
15.724,3.841
15.726,3.354
15.728,2.831
15.730,2.228
15.732,1.475
15.734,0.502
15.736,-0.737
15.738,-2.235
15.740,-3.906
15.742,-5.589
15.744,-7.056
15.746,-8.058
15.748,-8.375
15.750,-7.876
15.752,-6.549
15.754,-4.520
15.756,-2.022
15.758,0.646
15.760,3.177
15.762,5.306
15.764,6.847
15.766,7.705
15.768,7.878
15.770,7.437
15.772,6.515
15.774,5.281
15.776,3.916
15.778,2.601
15.780,1.490
15.782,0.703
15.784,0.321
15.786,0.378
15.788,0.871
15.790,1.762
15.792,2.984
15.794,4.447
15.796,6.035
15.798,7.637
15.800,9.134
15.802,10.439
15.804,11.489
15.806,12.257
15.808,12.760
15.810,13.029
15.812,13.114
15.814,13.050
15.816,12.862
15.818,12.541
15.820,12.083
15.822,11.481
15.824,10.752
15.826,9.949
15.828,9.155
15.830,8.452
15.832,7.900
15.834,7.504
15.836,7.214
15.838,6.927
15.840,6.536
15.842,5.954
15.844,5.153
15.846,4.176
15.848,3.113
15.850,2.083
15.852,1.198
15.854,0.536
15.856,0.124
15.858,-0.056
15.860,-0.067
15.862,-0.002
15.864,0.032
15.866,-0.072
15.868,-0.392
15.870,-0.965
15.872,-1.766
15.874,-2.703
15.876,-3.646
15.878,-4.437
15.880,-4.941
15.882,-5.075
15.884,-4.842
15.886,-4.316
15.888,-3.630
15.890,-2.925
15.892,-2.303
15.894,-1.798
15.896,-1.354
15.898,-0.860
15.900,-0.177
15.902,0.793
15.904,2.077
15.906,3.603
15.908,5.225
15.910,6.750
15.912,7.997
15.914,8.839
15.916,9.230
15.918,9.201
15.920,8.862
15.922,8.342
15.924,7.782
15.926,7.287
15.928,6.916
15.930,6.669
15.932,6.503
15.934,6.338
15.936,6.088
15.938,5.680
15.940,5.074
15.942,4.281
15.944,3.353
15.946,2.384
15.948,1.496
15.950,0.805
15.952,0.415
15.954,0.378
15.956,0.700
15.958,1.325
15.960,2.153
15.962,3.058
15.964,3.917
15.966,4.641
15.968,5.177
15.970,5.503
15.972,5.614
15.974,5.503
15.976,5.145
15.978,4.515
15.980,3.608
15.982,2.466
15.984,1.201
15.986,-0.019
15.988,-1.008
15.990,-1.608
15.992,-1.750
15.994,-1.459
15.996,-0.860
15.998,-0.118
16.000,0.609
16.002,1.220
16.004,1.691
16.006,2.056
16.008,2.386
16.010,2.740
16.012,3.152
16.014,3.613
16.016,4.083
16.018,4.499
16.020,4.780
16.022,4.839
16.024,4.582
16.026,3.936
16.028,2.855
16.030,1.359
16.032,-0.461
16.034,-2.437
16.036,-4.353
16.038,-5.980
16.040,-7.136
16.042,-7.723
16.044,-7.756
16.046,-7.353
16.048,-6.704
16.050,-6.018
16.052,-5.476
16.054,-5.171
16.056,-5.113
16.058,-5.225
16.060,-5.396
16.062,-5.528
16.064,-5.576
16.066,-5.565
16.068,-5.574
16.070,-5.702
16.072,-6.018
16.074,-6.543
16.076,-7.243
16.078,-8.045
16.080,-8.874
16.082,-9.672
16.084,-10.402
16.086,-11.036
16.088,-11.540
16.090,-11.855
16.092,-11.919
16.094,-11.682
16.096,-11.138
16.098,-10.350
16.100,-9.437
16.102,-8.544
16.104,-7.795
16.106,-7.249
16.108,-6.895
16.110,-6.649
16.112,-6.410
16.114,-6.091
16.116,-5.665
16.118,-5.160
16.120,-4.651
16.122,-4.219
16.124,-3.920
16.126,-3.763
16.128,-3.704
16.130,-3.680
16.132,-3.627
16.134,-3.509
16.136,-3.326
16.138,-3.099
16.140,-2.861
16.142,-2.640
16.144,-2.448
16.146,-2.290
16.148,-2.185
16.150,-2.166
16.152,-2.290
16.154,-2.617
16.156,-3.192
16.158,-4.013
16.160,-5.034
16.162,-6.168
16.164,-7.308
16.166,-8.367
16.168,-9.299
16.170,-10.115
16.172,-10.865
16.174,-11.615
16.176,-12.402
16.178,-13.206
16.180,-13.937
16.182,-14.446
16.184,-14.567
16.186,-14.168
16.188,-13.195
16.190,-11.698
16.192,-9.823
16.194,-7.779
16.196,-5.780
16.198,-4.008
16.200,-2.579
16.202,-1.541
16.204,-0.890
16.206,-0.598
16.208,-0.619
16.210,-0.898
16.212,-1.365
16.214,-1.935
16.216,-2.507
16.218,-2.987
16.220,-3.298
16.222,-3.408
16.224,-3.321
16.226,-3.070
16.228,-2.699
16.230,-2.231
16.232,-1.670
16.234,-1.003
16.236,-0.217
16.238,0.671
16.240,1.605
16.242,2.485
16.244,3.195
16.246,3.617
16.248,3.675
16.250,3.338
16.252,2.632
16.254,1.603
16.256,0.306
16.258,-1.223
16.260,-2.979
16.262,-4.964
16.264,-7.153
16.266,-9.477
16.268,-11.787
16.270,-13.868
16.272,-15.479
16.274,-16.388
16.276,-16.435
16.278,-15.545
16.280,-13.760
16.282,-11.213
16.284,-8.107
16.286,-4.694
16.288,-1.239
16.290,1.998
16.292,4.791
16.294,6.964
16.296,8.429
16.298,9.187
16.300,9.319
16.302,8.980
16.304,8.335
16.306,7.536
16.308,6.678
16.310,5.810
16.312,4.936
16.314,4.051
16.316,3.171
16.318,2.348
16.320,1.659
16.322,1.196
16.324,1.034
16.326,1.207
16.328,1.708
16.330,2.491
16.332,3.490
16.334,4.625
16.336,5.814
16.338,6.959
16.340,7.965
16.342,8.720
16.344,9.118
16.346,9.082
16.348,8.570
16.350,7.605
16.352,6.244
16.354,4.581
16.356,2.703
16.358,0.697
16.360,-1.367
16.362,-3.421
16.364,-5.377
16.366,-7.112
16.368,-8.487
16.370,-9.356
16.372,-9.611
16.374,-9.209
16.376,-8.192
16.378,-6.677
16.380,-4.833
16.382,-2.849
16.384,-0.884
16.386,0.944
16.388,2.574
16.390,3.997
16.392,5.239
16.394,6.350
16.396,7.389
16.398,8.410
16.400,9.449
16.402,10.514
16.404,11.576
16.406,12.557
16.408,13.347
16.410,13.809
16.412,13.819
16.414,13.286
16.416,12.192
16.418,10.597
16.420,8.646
16.422,6.541
16.424,4.514
16.426,2.764
16.428,1.440
16.430,0.592
16.432,0.171
16.434,0.054
16.436,0.070
16.438,0.048
16.440,-0.148
16.442,-0.597
16.444,-1.305
16.446,-2.220
16.448,-3.252
16.450,-4.294
16.452,-5.239
16.454,-6.005
16.456,-6.536
16.458,-6.809
16.460,-6.828
16.462,-6.626
16.464,-6.241
16.466,-5.724
16.468,-5.121
16.470,-4.469
16.472,-3.793
16.474,-3.091
16.476,-2.351
16.478,-1.534
16.480,-0.611
16.482,0.439
16.484,1.590
16.486,2.777
16.488,3.893
16.490,4.825
16.492,5.480
16.494,5.833
16.496,5.925
16.498,5.874
16.500,5.828
16.502,5.927
16.504,6.276
16.506,6.909
16.508,7.795
16.510,8.849
16.512,9.946
16.514,10.957
16.516,11.737
16.518,12.154
16.520,12.104
16.522,11.514
16.524,10.374
16.526,8.744
16.528,6.758
16.530,4.609
16.532,2.525
16.534,0.711
16.536,-0.668
16.538,-1.539
16.540,-1.920
16.542,-1.912
16.544,-1.665
16.546,-1.341
16.548,-1.072
16.550,-0.944
16.552,-0.990
16.554,-1.209
16.556,-1.577
16.558,-2.070
16.560,-2.657
16.562,-3.289
16.564,-3.882
16.566,-4.318
16.568,-4.452
16.570,-4.155
16.572,-3.353
16.574,-2.059
16.576,-0.391
16.578,1.453
16.580,3.238
16.582,4.739
16.584,5.798
16.586,6.348
16.588,6.434
16.590,6.185
16.592,5.785
16.594,5.464
16.596,5.432
16.598,5.850
16.600,6.825
16.602,8.356
16.604,10.345
16.606,12.600
16.608,14.841
16.610,16.765
16.612,18.087
16.614,18.610
16.616,18.270
16.618,17.144
16.620,15.449
16.622,13.482
16.624,11.551
16.626,9.894
16.628,8.640
16.630,7.785
16.632,7.212
16.634,6.744
16.636,6.198
16.638,5.437
16.640,4.391
16.642,3.046
16.644,1.432
16.646,-0.405
16.648,-2.424
16.650,-4.578
16.652,-6.815
16.654,-9.064
16.656,-11.230
16.658,-13.202
16.660,-14.873
16.662,-16.159
16.664,-17.001
16.666,-17.371
16.668,-17.264
16.670,-16.683
16.672,-15.651
16.674,-14.208
16.676,-12.434
16.678,-10.458
16.680,-8.447
16.682,-6.589
16.684,-5.051
16.686,-3.951
16.688,-3.322
16.690,-3.115
16.692,-3.200
16.694,-3.402
16.696,-3.542
16.698,-3.458
16.700,-3.040
16.702,-2.233
16.704,-1.040
16.706,0.493
16.708,2.295
16.710,4.282
16.712,6.364
16.714,8.452
16.716,10.452
16.718,12.273
16.720,13.833
16.722,15.058
16.724,15.907
16.726,16.364
16.728,16.466
16.730,16.256
16.732,15.801
16.734,15.139
16.736,14.288
16.738,13.210
16.740,11.836
16.742,10.085
16.744,7.887
16.746,5.216
16.748,2.110
16.750,-1.325
16.752,-4.944
16.754,-8.586
16.756,-12.093
16.758,-15.336
16.760,-18.203
16.762,-20.610
16.764,-22.478
16.766,-23.752
16.768,-24.424
16.770,-24.540
16.772,-24.226
16.774,-23.673
16.776,-23.092
16.778,-22.682
16.780,-22.562
16.782,-22.754
16.784,-23.173
16.786,-23.668
16.788,-24.055
16.790,-24.165
16.792,-23.870
16.794,-23.086
16.796,-21.760
16.798,-19.864
16.800,-17.382
16.802,-14.329
16.804,-10.763
16.806,-6.799
16.808,-2.617
16.810,1.563
16.812,5.528
16.814,9.102
16.816,12.200
16.818,14.805
16.820,16.974
16.822,18.784
16.824,20.298
16.826,21.527
16.828,22.433
16.830,22.944
16.832,22.977
16.834,22.476
16.836,21.414
16.838,19.808
16.840,17.709
16.842,15.203
16.844,12.396
16.846,9.431
16.848,6.484
16.850,3.748
16.852,1.418
16.854,-0.349
16.856,-1.474
16.858,-1.975
16.860,-1.971
16.862,-1.665
16.864,-1.289
16.866,-1.064
16.868,-1.153
16.870,-1.641
16.872,-2.533
16.874,-3.763
16.876,-5.227
16.878,-6.806
16.880,-8.382
16.882,-9.855
16.884,-11.147
16.886,-12.203
16.888,-12.988
16.890,-13.479
16.892,-13.658
16.894,-13.501
16.896,-12.986
16.898,-12.088
16.900,-10.803
16.902,-9.155
16.904,-7.204
16.906,-5.037
16.908,-2.750
16.910,-0.427
16.912,1.882
16.914,4.174
16.916,6.480
16.918,8.857
16.920,11.351
16.922,13.988
16.924,16.733
16.926,19.489
16.928,22.100
16.930,24.368
16.932,26.078
16.934,27.044
16.936,27.151
16.938,26.379
16.940,24.813
16.942,22.625
16.944,20.047
16.946,17.329
16.948,14.691
16.950,12.304
16.952,10.259
16.954,8.570
16.956,7.177
16.958,5.968
16.960,4.807
16.962,3.563
16.964,2.142
16.966,0.510
16.968,-1.319
16.970,-3.294
16.972,-5.359
16.974,-7.484
16.976,-9.662
16.978,-11.906
16.980,-14.203
16.982,-16.490
16.984,-18.624
16.986,-20.384
16.988,-21.500
16.990,-21.708
16.992,-20.800
16.994,-18.679
16.996,-15.379
16.998,-11.077
17.000,-6.070
17.002,-0.740
17.004,4.499
17.006,9.260
17.008,13.225
17.010,16.195
17.012,18.108
17.014,19.038
17.016,19.183
17.018,18.819
17.020,18.253
17.022,17.773
17.024,17.602
17.026,17.872
17.028,18.609
17.030,19.741
17.032,21.132
17.034,22.596
17.036,23.966
17.038,25.098
17.040,25.906
17.042,26.352
17.044,26.437
17.046,26.167
17.048,25.543
17.050,24.550
17.052,23.143
17.054,21.288
17.056,18.951
17.058,16.133
17.060,12.868
17.062,9.224
17.064,5.300
17.066,1.214
17.068,-2.903
17.070,-6.916
17.072,-10.696
17.074,-14.131
17.076,-17.144
17.078,-19.685
17.080,-21.749
17.082,-23.352
17.084,-24.515
17.086,-25.248
17.088,-25.534
17.090,-25.319
17.092,-24.535
17.094,-23.121
17.096,-21.049
17.098,-18.350
17.100,-15.122
17.102,-11.524
17.104,-7.753
17.106,-4.032
17.108,-0.569
17.110,2.456
17.112,4.917
17.114,6.744
17.116,7.933
17.118,8.541
17.120,8.670
17.122,8.455
17.124,8.034
17.126,7.523
17.128,7.010
17.130,6.536
17.132,6.117
17.134,5.750
17.136,5.437
17.138,5.193
17.140,5.046
17.142,5.032
17.144,5.172
17.146,5.464
17.148,5.881
17.150,6.359
17.152,6.820
17.154,7.158
17.156,7.249
17.158,6.965
17.160,6.185
17.162,4.809
17.164,2.809
17.166,0.223
17.168,-2.818
17.170,-6.114
17.172,-9.412
17.174,-12.447
17.176,-14.980
17.178,-16.827
17.180,-17.888
17.182,-18.151
17.184,-17.690
17.186,-16.648
17.188,-15.202
17.190,-13.527
17.192,-11.776
17.194,-10.044
17.196,-8.370
17.198,-6.750
17.200,-5.147
17.202,-3.523
17.204,-1.849
17.206,-0.115
17.208,1.652
17.210,3.408
17.212,5.083
17.214,6.598
17.216,7.876
17.218,8.852
17.220,9.493
17.222,9.799
17.224,9.792
17.226,9.512
17.228,9.012
17.230,8.332
17.232,7.509
17.234,6.573
17.236,5.562
17.238,4.525
17.240,3.530
17.242,2.652
17.244,1.963
17.246,1.498
17.248,1.242
17.250,1.121
17.252,0.994
17.254,0.684
17.256,0.021
17.258,-1.129
17.260,-2.810
17.262,-4.968
17.264,-7.458
17.266,-10.067
17.268,-12.570
17.270,-14.758
17.272,-16.484
17.274,-17.675
17.276,-18.329
17.278,-18.514
17.280,-18.349
17.282,-17.980
17.284,-17.559
17.286,-17.215
17.288,-17.020
17.290,-16.985
17.292,-17.050
17.294,-17.096
17.296,-16.986
17.298,-16.597
17.300,-15.835
17.302,-14.672
17.304,-13.133
17.306,-11.289
17.308,-9.235
17.310,-7.067
17.312,-4.863
17.314,-2.678
17.316,-0.534
17.318,1.552
17.320,3.563
17.322,5.456
17.324,7.160
17.326,8.573
17.328,9.597
17.330,10.163
17.332,10.254
17.334,9.914
17.336,9.236
17.338,8.332
17.340,7.318
17.342,6.289
17.344,5.327
17.346,4.495
17.348,3.847
17.350,3.407
17.352,3.153
17.354,3.008
17.356,2.836
17.358,2.475
17.360,1.777
17.362,0.659
17.364,-0.856
17.366,-2.646
17.368,-4.512
17.370,-6.224
17.372,-7.587
17.374,-8.474
17.376,-8.849
17.378,-8.760
17.380,-8.311
17.382,-7.638
17.384,-6.870
17.386,-6.099
17.388,-5.381
17.390,-4.712
17.392,-4.043
17.394,-3.294
17.396,-2.370
17.398,-1.195
17.400,0.265
17.402,1.979
17.404,3.858
17.406,5.766
17.408,7.551
17.410,9.085
17.412,10.292
17.414,11.166
17.416,11.761
17.418,12.187
17.420,12.556
17.422,12.972
17.424,13.492
17.426,14.115
17.428,14.781
17.430,15.382
17.432,15.793
17.434,15.903
17.436,15.651
17.438,15.042
17.440,14.151
17.442,13.101
17.444,12.026
17.446,11.037
17.448,10.174
17.450,9.423
17.452,8.709
17.454,7.935
17.456,7.029
17.458,5.968
17.460,4.794
17.462,3.619
17.464,2.585
17.466,1.837
17.468,1.472
17.470,1.515
17.472,1.904
17.474,2.510
17.476,3.164
17.478,3.708
17.480,4.032
17.482,4.085
17.484,3.890
17.486,3.515
17.488,3.046
17.490,2.569
17.492,2.153
17.494,1.853
17.496,1.707
17.498,1.745
17.500,1.984
17.502,2.428
17.504,3.053
17.506,3.817
17.508,4.656
17.510,5.503
17.512,6.287
17.514,6.949
17.516,7.428
17.518,7.667
17.520,7.613
17.522,7.220
17.524,6.472
17.526,5.385
17.528,4.037
17.530,2.558
17.532,1.116
17.534,-0.113
17.536,-0.986
17.538,-1.427
17.540,-1.447
17.542,-1.142
17.544,-0.665
17.546,-0.183
17.548,0.169
17.550,0.327
17.552,0.305
17.554,0.174
17.556,0.029
17.558,-0.064
17.560,-0.094
17.562,-0.126
17.564,-0.265
17.566,-0.624
17.568,-1.278
17.570,-2.230
17.572,-3.410
17.574,-4.696
17.576,-5.940
17.578,-7.015
17.580,-7.838
17.582,-8.375
17.584,-8.640
17.586,-8.667
17.588,-8.504
17.590,-8.201
17.592,-7.806
17.594,-7.361
17.596,-6.909
17.598,-6.485
17.600,-6.112
17.602,-5.790
17.604,-5.507
17.606,-5.249
17.608,-5.003
17.610,-4.771
17.612,-4.568
17.614,-4.410
17.616,-4.300
17.618,-4.208
17.620,-4.070
17.622,-3.809
17.624,-3.349
17.626,-2.654
17.628,-1.734
17.630,-0.664
17.632,0.455
17.634,1.506
17.636,2.410
17.638,3.142
17.640,3.743
17.642,4.303
17.644,4.944
17.646,5.777
17.648,6.873
17.650,8.227
17.652,9.744
17.654,11.235
17.656,12.444
17.658,13.090
17.660,12.940
17.662,11.862
17.664,9.882
17.666,7.181
17.668,4.066
17.670,0.882
17.672,-2.054
17.674,-4.533
17.676,-6.474
17.678,-7.909
17.680,-8.941
17.682,-9.681
17.684,-10.219
17.686,-10.608
17.688,-10.876
17.690,-11.037
17.692,-11.101
17.694,-11.067
17.696,-10.924
17.698,-10.642
17.700,-10.189
17.702,-9.555
17.704,-8.768
17.706,-7.905
17.708,-7.078
17.710,-6.402
17.712,-5.951
17.714,-5.734
17.716,-5.688
17.718,-5.708
17.720,-5.670
17.722,-5.480
17.724,-5.088
17.726,-4.495
17.728,-3.735
17.730,-2.857
17.732,-1.896
17.734,-0.876
17.736,0.193
17.738,1.284
17.740,2.337
17.742,3.243
17.744,3.857
17.746,4.026
17.748,3.630
17.750,2.625
17.752,1.073
17.754,-0.868
17.756,-2.971
17.758,-4.995
17.760,-6.732
17.762,-8.055
17.764,-8.933
17.766,-9.426
17.768,-9.662
17.770,-9.795
17.772,-9.959
17.774,-10.243
17.776,-10.664
17.778,-11.155
17.780,-11.603
17.782,-11.873
17.784,-11.871
17.786,-11.570
17.788,-11.034
17.790,-10.390
17.792,-9.784
17.794,-9.326
17.796,-9.051
17.798,-8.900
17.800,-8.740
17.802,-8.409
17.804,-7.752
17.806,-6.661
17.808,-5.104
17.810,-3.126
17.812,-0.850
17.814,1.528
17.816,3.761
17.818,5.589
17.820,6.785
17.822,7.220
17.824,6.901
17.826,5.983
17.828,4.739
17.830,3.474
17.832,2.467
17.834,1.877
17.836,1.721
17.838,1.892
17.840,2.219
17.842,2.533
17.844,2.724
17.846,2.769
17.848,2.715
17.850,2.640
17.852,2.611
17.854,2.652
17.856,2.721
17.858,2.731
17.860,2.569
17.862,2.139
17.864,1.373
17.866,0.268
17.868,-1.121
17.870,-2.688
17.872,-4.290
17.874,-5.772
17.876,-6.984
17.878,-7.807
17.880,-8.157
17.882,-7.999
17.884,-7.345
17.886,-6.249
17.888,-4.804
17.890,-3.129
17.892,-1.365
17.894,0.343
17.896,1.853
17.898,3.043
17.900,3.826
17.902,4.156
17.904,4.048
17.906,3.571
17.908,2.847
17.910,2.035
17.912,1.313
17.914,0.850
17.916,0.788
17.918,1.204
17.920,2.110
17.922,3.429
17.924,5.015
17.926,6.662
17.928,8.158
17.930,9.310
17.932,9.999
17.934,10.198
17.936,9.972
17.938,9.465
17.940,8.854
17.942,8.310
17.944,7.956
17.946,7.844
17.948,7.951
17.950,8.189
17.952,8.429
17.954,8.530
17.956,8.367
17.958,7.850
17.960,6.949
17.962,5.681
17.964,4.110
17.966,2.332
17.968,0.458
17.970,-1.394
17.972,-3.097
17.974,-4.515
17.976,-5.512
17.978,-5.962
17.980,-5.785
17.982,-4.976
17.984,-3.633
17.986,-1.952
17.988,-0.207
17.990,1.301
17.992,2.308
17.994,2.636
17.996,2.222
17.998,1.131
18.000,-0.472
18.002,-2.340
18.004,-4.188
18.006,-5.731
18.008,-6.716
18.010,-6.954
18.012,-6.351
18.014,-4.925
18.016,-2.812
18.018,-0.242
18.020,2.487
18.022,5.064
18.024,7.216
18.026,8.744
18.028,9.554
18.030,9.650
18.032,9.123
18.034,8.112
18.036,6.785
18.038,5.298
18.040,3.791
18.042,2.365
18.044,1.086
18.046,-0.022
18.048,-0.968
18.050,-1.799
18.052,-2.571
18.054,-3.341
18.056,-4.152
18.058,-5.005
18.060,-5.876
18.062,-6.718
18.064,-7.476
18.066,-8.115
18.068,-8.621
18.070,-9.012
18.072,-9.335
18.074,-9.659
18.076,-10.061
18.078,-10.615
18.080,-11.379
18.082,-12.363
18.084,-13.516
18.086,-14.706
18.088,-15.734
18.090,-16.356
18.092,-16.347
18.094,-15.556
18.096,-13.962
18.098,-11.690
18.100,-8.994
18.102,-6.203
18.104,-3.645
18.106,-1.574
18.108,-0.128
18.110,0.692
18.112,0.997
18.114,0.968
18.116,0.805
18.118,0.687
18.120,0.734
18.122,0.992
18.124,1.439
18.126,1.997
18.128,2.558
18.130,3.019
18.132,3.308
18.134,3.399
18.136,3.319
18.138,3.134
18.140,2.925
18.142,2.761
18.144,2.675
18.146,2.660
18.148,2.662
18.150,2.605
18.152,2.400
18.154,1.995
18.156,1.376
18.158,0.601
18.160,-0.219
18.162,-0.943
18.164,-1.450
18.166,-1.691
18.168,-1.716
18.170,-1.687
18.172,-1.831
18.174,-2.372
18.176,-3.455
18.178,-5.083
18.180,-7.096
18.182,-9.192
18.184,-10.997
18.186,-12.158
18.188,-12.417
18.190,-11.672
18.192,-9.997
18.194,-7.618
18.196,-4.853
18.198,-2.056
18.200,0.461
18.202,2.469
18.204,3.852
18.206,4.595
18.208,4.779
18.210,4.528
18.212,3.991
18.214,3.305
18.216,2.587
18.218,1.925
18.220,1.381
18.222,0.995
18.224,0.785
18.226,0.746
18.228,0.863
18.230,1.101
18.232,1.418
18.234,1.767
18.236,2.102
18.238,2.365
18.240,2.498
18.242,2.439
18.244,2.140
18.246,1.592
18.248,0.842
18.250,0.006
18.252,-0.753
18.254,-1.262
18.256,-1.394
18.258,-1.110
18.260,-0.478
18.262,0.345
18.264,1.161
18.266,1.791
18.268,2.126
18.270,2.139
18.272,1.880
18.274,1.453
18.276,0.968
18.278,0.525
18.280,0.193
18.282,0.002
18.284,-0.057
18.286,-0.029
18.288,0.014
18.290,-0.011
18.292,-0.172
18.294,-0.494
18.296,-0.946
18.298,-1.450
18.300,-1.896
18.302,-2.187
18.304,-2.244
18.306,-2.032
18.308,-1.539
18.310,-0.780
18.312,0.219
18.314,1.404
18.316,2.694
18.318,3.959
18.320,5.039
18.322,5.769
18.324,6.011
18.326,5.684
18.328,4.775
18.330,3.348
18.332,1.515
18.334,-0.569
18.336,-2.731
18.338,-4.774
18.340,-6.506
18.342,-7.756
18.344,-8.410
18.346,-8.428
18.348,-7.866
18.350,-6.855
18.352,-5.576
18.354,-4.216
18.356,-2.938
18.358,-1.872
18.360,-1.112
18.362,-0.726
18.364,-0.770
18.366,-1.282
18.368,-2.260
18.370,-3.656
18.372,-5.364
18.374,-7.235
18.376,-9.090
18.378,-10.761
18.380,-12.115
18.382,-13.068
18.384,-13.581
18.386,-13.670
18.388,-13.377
18.390,-12.773
18.392,-11.951
18.394,-11.024
18.396,-10.117
18.398,-9.345
18.400,-8.806
18.402,-8.546
18.404,-8.547
18.406,-8.728
18.408,-8.962
18.410,-9.109
18.412,-9.051
18.414,-8.724
18.416,-8.136
18.418,-7.350
18.420,-6.466
18.422,-5.598
18.424,-4.849
18.426,-4.298
18.428,-4.007
18.430,-4.011
18.432,-4.329
18.434,-4.944
18.436,-5.799
18.438,-6.783
18.440,-7.736
18.442,-8.460
18.444,-8.756
18.446,-8.468
18.448,-7.509
18.450,-5.897
18.452,-3.755
18.454,-1.301
18.456,1.187
18.458,3.423
18.460,5.160
18.462,6.228
18.464,6.571
18.466,6.244
18.468,5.407
18.470,4.294
18.472,3.160
18.474,2.239
18.476,1.700
18.478,1.609
18.480,1.933
18.482,2.539
18.484,3.231
18.486,3.785
18.488,3.989
18.490,3.678
18.492,2.762
18.494,1.244
18.496,-0.775
18.498,-3.105
18.500,-5.487
18.502,-7.630
18.504,-9.270
18.506,-10.200
18.508,-10.318
18.510,-9.626
18.512,-8.222
18.514,-6.275
18.516,-3.979
18.518,-1.536
18.520,0.866
18.522,3.051
18.524,4.861
18.526,6.147
18.528,6.795
18.530,6.728
18.532,5.938
18.534,4.491
18.536,2.525
18.538,0.241
18.540,-2.139
18.542,-4.405
18.544,-6.399
18.546,-8.023
18.548,-9.248
18.550,-10.080
18.552,-10.535
18.554,-10.608
18.556,-10.272
18.558,-9.485
18.560,-8.236
18.562,-6.579
18.564,-4.659
18.566,-2.700
18.568,-0.975
18.570,0.258
18.572,0.813
18.574,0.619
18.576,-0.271
18.578,-1.691
18.580,-3.410
18.582,-5.169
18.584,-6.724
18.586,-7.863
18.588,-8.434
18.590,-8.348
18.592,-7.592
18.594,-6.241
18.596,-4.452
18.598,-2.442
18.600,-0.445
18.602,1.345
18.604,2.822
18.606,3.992
18.608,4.964
18.610,5.887
18.612,6.885
18.614,7.994
18.616,9.130
18.618,10.118
18.620,10.756
18.622,10.879
18.624,10.433
18.626,9.488
18.628,8.220
18.630,6.847
18.632,5.568
18.634,4.507
18.636,3.688
18.638,3.069
18.640,2.573
18.642,2.136
18.644,1.740
18.646,1.429
18.648,1.292
18.650,1.421
18.652,1.893
18.654,2.731
18.656,3.900
18.658,5.313
18.660,6.846
18.662,8.345
18.664,9.654
18.666,10.629
18.668,11.150
18.670,11.158
18.672,10.659
18.674,9.739
18.676,8.562
18.678,7.335
18.680,6.273
18.682,5.544
18.684,5.254
